datetime,longitude,latitude,significant_wave_height
2022-01-01 04:50:12.885,4.462218,53.074862,1.023
2022-01-01 04:50:13.926,4.432431,53.135026,1.284
2022-01-01 04:50:14.967,4.402572,53.195183,1.311
2022-01-01 04:50:16.007,4.372642,53.255334,1.278
2022-01-01 04:50:17.048,4.34264,53.315478,1.316
2022-01-01 04:50:18.089,4.312566,53.375617,1.412
2022-01-01 04:50:19.129,4.282419,53.435749,1.39
2022-01-01 04:50:20.170,4.2522,53.495875,1.447
2022-01-01 04:50:21.211,4.221907,53.555995,1.378
2022-01-01 04:50:22.251,4.191541,53.616109,1.422
2022-01-01 04:50:23.292,4.161101,53.676216,1.305
2022-01-01 04:50:24.333,4.130586,53.736317,1.353
2022-01-01 04:50:25.374,4.099997,53.796412,1.39
2022-01-01 04:50:26.414,4.069333,53.8565,1.418
2022-01-01 04:50:27.455,4.038593,53.916582,1.467
2022-01-01 04:50:28.496,4.007778,53.976657,1.381
2022-01-01 04:50:29.536,3.976886,54.036726,1.474
2022-01-01 04:50:30.578,3.945901,54.09682,1.42
2022-01-01 04:50:31.619,3.91484,54.156906,1.425
2022-01-01 04:50:32.660,3.883702,54.216986,1.513
2022-01-01 04:50:33.701,3.852486,54.277059,1.395
2022-01-01 04:50:34.742,3.821191,54.337125,1.386
2022-01-01 04:50:35.784,3.789819,54.397184,1.404
2022-01-01 04:50:36.825,3.758367,54.457237,1.403
2022-01-01 04:50:37.866,3.726835,54.517283,1.396
2022-01-01 04:50:38.907,3.695224,54.577323,1.451
2022-01-01 04:50:39.948,3.663533,54.637355,1.474
2022-01-01 04:50:40.990,3.631762,54.697381,1.421
2022-01-01 04:50:42.031,3.599909,54.7574,1.565
2022-01-01 04:50:43.072,3.567975,54.817412,1.453
2022-01-01 04:50:44.113,3.535958,54.877417,1.453
2022-01-01 04:50:45.155,3.50386,54.937415,1.408
2022-01-01 04:50:46.196,3.471679,54.997406,1.477
2022-01-01 04:50:47.237,3.439415,55.05739,1.442
2022-01-01 04:50:48.278,3.407068,55.117367,1.52
2022-01-01 04:50:49.319,3.374637,55.177336,1.549
2022-01-01 04:50:50.361,3.342121,55.237299,1.486
2022-01-01 04:50:51.402,3.30952,55.297255,1.544
2022-01-01 04:50:52.443,3.276835,55.357203,1.578
2022-01-01 04:50:53.484,3.244063,55.417144,1.476
2022-01-01 04:50:54.525,3.211206,55.477078,1.548
2022-01-01 04:50:55.567,3.178261,55.537005,1.638
2022-01-01 04:50:56.608,3.14523,55.596924,1.489
2022-01-01 04:50:57.649,3.112112,55.656836,1.525
2022-01-01 04:50:58.690,3.078905,55.71674,1.421
2022-01-01 04:50:59.732,3.04561,55.776637,1.635
2022-01-01 04:51:00.773,3.012227,55.836527,1.603
2022-01-01 04:51:01.814,2.978743,55.896429,1.574
2022-01-01 04:51:02.856,2.945163,55.956334,1.78
2022-01-01 04:51:03.898,2.911493,56.016231,1.67
2022-01-01 04:51:04.940,2.877732,56.076121,1.642
2022-01-01 04:51:05.981,2.84388,56.136003,1.669
2022-01-01 04:51:07.023,2.809936,56.195877,1.703
2022-01-01 04:51:08.065,2.775899,56.255744,1.775
2022-01-01 04:51:09.107,2.741771,56.315603,1.593
2022-01-01 04:51:10.148,2.707549,56.375453,1.758
2022-01-01 04:51:11.190,2.673233,56.435297,1.747
2022-01-01 04:51:12.232,2.638823,56.495132,1.677
2022-01-01 04:51:13.274,2.604318,56.554959,1.744
2022-01-01 04:51:14.315,2.569718,56.614779,1.707
2022-01-01 04:51:15.357,2.535023,56.67459,1.74
2022-01-01 04:51:16.399,2.500231,56.734393,1.743
2022-01-01 04:51:17.441,2.465342,56.794189,1.71
2022-01-01 04:51:18.482,2.430357,56.853976,1.612
2022-01-01 04:51:19.524,2.395273,56.913755,1.701
2022-01-01 04:51:20.566,2.360091,56.973526,1.707
2022-01-01 18:34:11.046,3.249685,57.015873,2.297
2022-01-01 18:34:12.089,3.214404,56.95606,2.251
2022-01-01 18:34:13.132,3.17922,56.896238,2.25
2022-01-01 18:34:14.175,3.144136,56.836409,2.182
2022-01-01 18:34:15.218,3.109149,56.776571,2.237
2022-01-01 18:34:16.260,3.074259,56.716726,2.451
2022-01-01 18:34:17.303,3.039466,56.656872,2.373
2022-01-01 18:34:18.346,3.004769,56.59701,2.44
2022-01-01 18:34:19.389,2.970168,56.53714,2.434
2022-01-01 18:34:20.432,2.935662,56.477262,2.494
2022-01-01 18:34:21.474,2.901251,56.417377,2.366
2022-01-01 18:34:22.517,2.866934,56.357483,2.475
2022-01-01 18:34:23.560,2.832711,56.297582,2.281
2022-01-01 18:34:24.603,2.798581,56.237673,2.114
2022-01-01 18:34:25.646,2.764543,56.177756,2.224
2022-01-01 18:34:26.688,2.730598,56.117831,2.218
2022-01-01 18:34:27.731,2.696745,56.057899,2.318
2022-01-01 18:34:28.773,2.663003,55.997995,2.414
2022-01-01 18:34:29.816,2.629349,55.938078,2.311
2022-01-01 18:34:30.858,2.595785,55.878153,2.269
2022-01-01 18:34:31.900,2.562311,55.818221,2.283
2022-01-01 18:34:32.943,2.528926,55.758282,2.386
2022-01-01 18:34:33.985,2.49563,55.698334,2.158
2022-01-01 18:34:35.027,2.462422,55.63838,2.237
2022-01-01 18:34:36.069,2.429302,55.578418,2.088
2022-01-01 18:34:37.112,2.39627,55.518448,2.095
2022-01-01 18:34:38.154,2.363324,55.458472,2.15
2022-01-01 18:34:39.196,2.330466,55.398488,2.058
2022-01-01 18:34:40.238,2.297693,55.338497,1.951
2022-01-01 18:34:41.281,2.265006,55.278498,1.963
2022-01-01 18:34:42.323,2.232404,55.218493,1.972
2022-01-01 18:34:43.365,2.199887,55.15848,1.983
2022-01-01 18:34:44.408,2.167455,55.09846,1.974
2022-01-01 18:34:45.450,2.135106,55.038433,1.942
2022-01-01 18:34:46.492,2.102841,54.978399,1.882
2022-01-01 18:34:47.534,2.070659,54.918358,1.848
2022-01-01 18:34:48.577,2.03856,54.858311,1.784
2022-01-01 18:34:49.619,2.006543,54.798256,1.891
2022-01-01 18:34:50.661,1.974607,54.738194,1.867
2022-01-01 18:34:51.703,1.942753,54.678125,1.789
2022-01-01 18:34:52.746,1.910981,54.61805,1.749
2022-01-01 18:34:53.788,1.879288,54.557967,1.759
2022-01-01 18:34:54.830,1.847676,54.497879,1.667
2022-01-01 18:34:55.873,1.816144,54.437783,1.788
2022-01-01 18:34:56.915,1.784691,54.37768,1.7
2022-01-01 18:34:57.957,1.753317,54.317571,1.53
2022-01-01 18:34:58.999,1.722021,54.257455,1.545
2022-01-01 18:35:00.042,1.690804,54.197332,1.469
2022-01-01 18:35:01.084,1.659665,54.137203,1.36
2022-01-01 18:35:02.126,1.628603,54.077067,1.431
2022-01-01 18:35:03.168,1.597635,54.016959,1.467
2022-01-01 18:35:04.210,1.566743,53.956841,1.34
2022-01-01 18:35:05.251,1.535926,53.896716,1.376
2022-01-01 18:35:06.293,1.505185,53.836585,1.312
2022-01-01 18:35:07.335,1.47452,53.776447,1.271
2022-01-01 18:35:08.377,1.44393,53.716303,1.319
2022-01-01 18:35:09.418,1.413414,53.656152,1.302
2022-01-01 18:35:10.460,1.382973,53.595996,1.283
2022-01-01 18:35:11.502,1.352605,53.535832,1.251
2022-01-01 18:35:12.544,1.322312,53.475663,1.178
2022-01-01 18:35:13.585,1.292091,53.415487,1.185
2022-01-01 18:35:14.627,1.261943,53.355305,0.998
2022-01-01 18:35:15.669,1.231868,53.295118,1.022
2022-01-01 18:35:16.711,1.201865,53.234923,0.942
2022-01-01 18:35:17.752,1.171934,53.174723,0.838
2022-01-01 18:35:18.794,1.142074,53.114516,0.743
2022-01-01 18:36:01.724,-0.030414,50.628413,1.433
2022-01-01 18:36:02.765,-0.057537,50.568001,1.546
2022-01-01 18:36:03.806,-0.084602,50.507584,1.777
2022-01-01 18:36:04.848,-0.111609,50.447162,1.708
2022-01-01 18:36:05.889,-0.138558,50.386735,1.769
2022-01-01 18:36:06.930,-0.165451,50.326303,1.911
2022-01-01 18:36:07.971,-0.192286,50.265866,1.748
2022-01-01 18:36:09.013,-0.219065,50.205424,1.775
2022-01-01 18:36:10.053,-0.245775,50.145003,1.661
2022-01-01 18:36:11.094,-0.272427,50.084582,1.506
