datetime,longitude,latitude,significant_wave_height
2022-01-01 20:26:32,5.424499,56.302369,2.126
2022-01-01 20:26:33,5.490137,56.265916,2.123
2022-01-01 20:26:34,5.555642,56.229424,1.945
2022-01-01 20:26:35,5.621016,56.192893,1.975
2022-01-01 20:26:36,5.686257,56.156323,2.079
2022-01-01 20:26:37,5.751367,56.119713,2.016
2022-01-01 20:26:38,5.816345,56.083064,2.048
2022-01-01 20:26:39,5.881192,56.046377,1.791
2022-01-01 20:26:40,5.945909,56.009651,1.975
2022-01-01 20:26:41,6.010494,55.972886,1.982
2022-01-01 20:26:42,6.07495,55.936083,1.744
2022-01-01 20:26:43,6.139276,55.899241,1.858
2022-01-01 20:26:44,6.203472,55.862361,1.735
2022-01-01 20:26:45,6.267539,55.825443,1.936
2022-01-01 20:26:46,6.331476,55.788487,1.991
2022-01-01 20:26:47,6.395285,55.751494,1.91
2022-01-01 20:26:48,6.458965,55.714462,1.811
2022-01-01 20:26:49,6.522518,55.677393,1.924
2022-01-01 20:26:50,6.585942,55.640286,1.797
2022-01-01 20:26:51,6.649239,55.603142,1.933
2022-01-01 20:26:52,6.712408,55.565961,1.969
2022-01-01 20:26:53,6.77545,55.528743,2.032
2022-01-01 20:26:54,6.838366,55.491487,1.972
2022-01-01 20:26:55,6.901155,55.454195,1.796
2022-01-01 20:26:56,6.963818,55.416866,1.891
2022-01-01 20:26:57,7.026356,55.3795,1.882
2022-01-01 20:26:58,7.088767,55.342098,1.805
2022-01-01 20:26:59,7.151054,55.304659,1.823
2022-01-01 20:27:00,7.213215,55.267184,1.847
2022-01-01 20:27:01,7.275252,55.229673,1.791
2022-01-01 20:27:02,7.337164,55.192126,1.946
2022-01-01 20:27:03,7.398952,55.154543,1.783
2022-01-01 20:27:04,7.460616,55.116924,1.783
2022-01-01 20:27:05,7.522157,55.079269,1.745
2022-01-01 20:27:06,7.583575,55.041579,1.633
2022-01-01 20:27:07,7.644869,55.003853,1.753
2022-01-01 20:27:08,7.706041,54.966092,1.424
2022-01-01 20:27:09,7.76709,54.928295,1.502
2022-01-01 20:27:10,7.828018,54.890464,1.437
2022-01-01 20:27:11,7.888823,54.852597,1.306
2022-01-01 20:27:12,7.949507,54.814695,1.267
2022-01-01 20:27:13,8.01007,54.776759,1.177
2022-01-02 20:48:35,-1.284306,55.263948,0.592
2022-01-02 20:48:36,-1.222281,55.226434,0.909
2022-01-02 20:48:37,-1.16038,55.188883,0.73
2022-01-02 20:48:38,-1.098604,55.151296,0.8
2022-01-02 20:48:39,-1.036951,55.113674,0.921
2022-01-02 20:48:40,-0.975422,55.076016,1.005
2022-01-02 20:48:41,-0.914017,55.038322,1.141
2022-01-02 20:48:42,-0.852734,55.000593,0.934
2022-01-02 20:48:43,-0.791574,54.962828,0.943
2022-01-02 20:48:44,-0.730536,54.925028,0.847
2022-01-02 20:48:45,-0.66962,54.887193,0.982
2022-01-02 20:48:46,-0.608826,54.849323,0.873
2022-01-02 20:48:47,-0.548153,54.811418,0.999
2022-01-02 20:48:48,-0.487602,54.773479,1.09
2022-01-02 20:48:49,-0.427172,54.735504,1.092
2022-01-02 20:48:50,-0.366862,54.697495,0.949
2022-01-02 20:48:51,-0.306673,54.659452,0.794
2022-01-02 20:48:52,-0.246604,54.621374,0.908
2022-01-02 20:48:53,-0.186654,54.583262,0.985
2022-01-02 20:48:54,-0.126824,54.545116,1.111
2022-01-02 20:48:55,-0.067113,54.506936,0.956
2022-01-02 20:48:56,-0.007522,54.468722,0.779
2022-01-02 20:48:57,0.051951,54.430474,0.869
2022-01-02 20:48:58,0.111306,54.392192,1.026
2022-01-02 20:48:59,0.170543,54.353877,1.012
2022-01-02 20:49:01,0.288663,54.277146,0.873
2022-01-02 20:49:02,0.347547,54.238731,0.997
2022-01-02 20:49:03,0.406315,54.200283,0.995
2022-01-02 20:49:04,0.464965,54.161801,1.064
2022-01-02 20:49:05,0.523499,54.123287,1.288
2022-01-02 20:49:06,0.581917,54.084739,0.976
2022-01-02 20:49:07,0.64022,54.046159,1.092
2022-01-02 20:49:08,0.698406,54.007547,1.165
2022-01-02 20:49:09,0.756478,53.968902,1.211
2022-01-02 20:49:10,0.814434,53.930224,1.257
2022-01-02 20:49:11,0.872276,53.891514,1.468
2022-01-02 20:49:12,0.930003,53.852772,1.318
2022-01-02 20:49:13,0.987616,53.813998,1.205
2022-01-02 20:49:14,1.045116,53.775192,1.234
2022-01-02 20:49:15,1.102502,53.736354,1.145
2022-01-02 20:49:16,1.159774,53.697484,1.038
2022-01-02 20:49:17,1.216933,53.658582,1.08
2022-01-02 20:49:18,1.27398,53.619649,1.083
2022-01-02 20:49:19,1.330914,53.580684,1.088
2022-01-02 20:49:20,1.387736,53.541688,1.082
2022-01-02 20:49:21,1.444446,53.502661,1.103
2022-01-02 20:49:22,1.501045,53.463602,1.015
2022-01-02 20:49:23,1.557532,53.424512,1.274
2022-01-02 20:49:24,1.613908,53.385392,1.167
2022-01-02 20:49:25,1.670173,53.34624,1.36
2022-01-02 20:49:26,1.726327,53.307058,1.077
2022-01-02 20:49:27,1.782372,53.267845,1.022
2022-01-02 20:49:28,1.838306,53.228601,1.078
2022-01-02 20:49:29,1.89413,53.189327,1.158
2022-01-02 20:49:30,1.949846,53.150022,1.014
2022-01-02 20:49:31,2.005451,53.110687,0.76
2022-01-02 20:49:32,2.060948,53.071322,1.074
2022-01-02 20:49:33,2.116337,53.031927,0.908
2022-01-02 20:49:34,2.171617,52.992502,0.912
2022-01-02 20:49:35,2.226789,52.953047,1.072
2022-01-02 20:49:36,2.281853,52.913562,1.105
2022-01-02 20:49:37,2.336809,52.874047,1.046
2022-01-02 20:49:38,2.391659,52.834502,1.28
2022-01-02 20:49:39,2.446401,52.794929,0.997
2022-01-02 20:49:40,2.501036,52.755325,1.083
2022-01-02 20:49:41,2.555565,52.715692,1.33
2022-01-02 20:49:42,2.609988,52.67603,1.325
2022-01-02 20:49:43,2.664305,52.636339,1.428
2022-01-02 20:49:44,2.718516,52.596619,1.67
2022-01-02 20:49:45,2.772622,52.55687,1.562
2022-01-02 20:49:46,2.826622,52.517092,1.914
2022-01-02 20:49:47,2.880518,52.477285,1.999
2022-01-02 20:49:48,2.934309,52.437449,2.033
2022-01-02 20:49:49,2.987996,52.397585,2.105
2022-01-02 20:49:50,3.041578,52.357692,2.197
2022-01-02 20:49:51,3.095057,52.317771,2.274
2022-01-02 20:49:52,3.148432,52.277822,2.094
2022-01-02 20:49:53,3.201704,52.237844,2.259
2022-01-02 20:49:54,3.254873,52.197838,2.367
2022-01-02 20:49:55,3.307939,52.157804,2.237
2022-01-02 20:49:56,3.360902,52.117742,2.037
2022-01-02 20:49:57,3.413764,52.077652,2.28
2022-01-02 20:49:58,3.466523,52.037534,2.261
2022-01-02 20:49:59,3.51918,51.997388,2.36
2022-01-02 20:50:00,3.571736,51.957215,2.492
2022-01-03 13:21:56,-0.22365,50.075809,1.918
2022-01-03 13:21:57,-0.175503,50.117168,1.989
2022-01-03 13:21:58,-0.127267,50.158503,1.772
2022-01-03 13:21:59,-0.07894,50.199814,1.935
2022-01-03 13:22:00,-0.030522,50.2411,1.972
2022-01-03 13:22:01,0.017986,50.282363,2.039
2022-01-03 13:22:02,0.066585,50.323601,2.116
2022-01-03 13:22:03,0.115276,50.364815,2.044
2022-01-03 13:22:04,0.164058,50.406005,1.887
2022-01-03 13:22:05,0.212931,50.447171,2.004
2022-01-03 13:22:06,0.261897,50.488311,1.847
2022-01-03 13:22:07,0.310955,50.529428,1.814
2022-01-03 13:22:08,0.360105,50.570519,1.807
2022-01-03 13:22:09,0.409348,50.611586,1.71
2022-01-03 13:22:10,0.458684,50.652628,1.795
2022-01-03 13:22:11,0.508114,50.693645,1.728
2022-01-03 13:22:32,1.568085,51.549113,1.069
2022-01-03 13:22:33,1.619626,51.589562,0.875
2022-01-03 13:22:34,1.671267,51.629984,0.935
2022-01-03 13:22:35,1.723006,51.67038,1.335
2022-01-03 13:22:36,1.774845,51.710748,1.557
2022-01-03 13:22:37,1.826783,51.75109,1.506
2022-01-03 13:22:39,1.93096,51.831691,1.358
2022-01-03 13:22:40,1.983199,51.871951,1.445
2022-01-03 13:22:41,2.035539,51.912184,1.419
2022-01-03 13:22:42,2.087979,51.952389,1.435
2022-01-03 13:22:43,2.140521,51.992567,1.846
2022-01-03 13:22:44,2.193164,52.032717,1.734
2022-01-03 13:22:45,2.245909,52.072839,1.62
2022-01-03 13:22:46,2.298756,52.112934,1.634
2022-01-03 13:22:48,2.404757,52.193039,1.822
2022-01-03 13:22:49,2.457911,52.23305,1.775
2022-01-03 13:22:50,2.511168,52.273032,1.946
2022-01-03 13:22:51,2.564529,52.312986,2.034
2022-01-03 13:22:52,2.617993,52.352912,1.941
2022-01-03 13:22:53,2.671561,52.392809,1.934
2022-01-03 13:22:54,2.725233,52.432678,2.014
2022-01-03 13:22:55,2.779009,52.472519,2.032
2022-01-03 13:22:56,2.83289,52.51233,2.135
2022-01-03 13:22:57,2.886876,52.552113,2.229
2022-01-03 13:22:58,2.940967,52.591867,2.124
2022-01-03 13:22:59,2.995163,52.631592,2.33
2022-01-03 13:23:00,3.049465,52.671288,2.319
2022-01-03 13:23:01,3.103873,52.710955,2.287
2022-01-03 13:23:02,3.158387,52.750592,2.328
2022-01-03 13:23:03,3.213008,52.7902,2.312
2022-01-03 13:23:04,3.267735,52.829779,2.429
2022-01-03 13:23:05,3.322569,52.869328,2.273
2022-01-03 13:23:06,3.377511,52.908848,2.559
2022-01-03 13:23:07,3.432559,52.948337,2.541
2022-01-03 13:23:08,3.487716,52.987797,2.391
2022-01-03 13:23:09,3.542981,53.027228,2.558
2022-01-03 13:23:10,3.598354,53.066628,2.414
2022-01-03 13:23:11,3.653836,53.105998,2.525
2022-01-03 13:23:12,3.709427,53.145337,2.56
2022-01-03 13:23:13,3.765127,53.184647,2.582
2022-01-03 13:23:14,3.820936,53.223926,2.383
2022-01-03 13:23:15,3.876855,53.263175,2.564
2022-01-03 13:23:16,3.932884,53.302393,2.603
2022-01-03 13:23:17,3.989023,53.34158,2.665
2022-01-03 13:23:18,4.045272,53.380737,2.64
2022-01-03 13:23:19,4.101633,53.419862,2.569
2022-01-03 13:23:20,4.158104,53.458957,2.68
2022-01-03 13:23:21,4.214687,53.498021,2.678
2022-01-03 13:23:22,4.271381,53.537053,2.552
2022-01-03 13:23:23,4.328188,53.576054,2.746
2022-01-03 13:23:24,4.385106,53.615024,2.8
2022-01-03 13:23:25,4.442137,53.653962,2.807
2022-01-03 13:23:26,4.499281,53.692869,2.888
2022-01-03 13:23:27,4.556538,53.731744,2.754
2022-01-03 13:23:28,4.613907,53.770587,3.084
2022-01-03 13:23:29,4.671391,53.809399,2.943
2022-01-03 13:23:30,4.728988,53.848178,2.78
2022-01-03 13:23:31,4.7867,53.886925,3.115
2022-01-03 13:23:32,4.844525,53.92564,2.957
2022-01-03 13:23:33,4.902466,53.964323,3.09
2022-01-03 13:23:34,4.960521,54.002973,3.156
2022-01-03 13:23:35,5.018692,54.041591,3.172
2022-01-03 13:23:36,5.076978,54.080177,3.191
2022-01-03 13:23:37,5.13538,54.118729,3.194
2022-01-03 13:23:38,5.193898,54.157249,3.225
2022-01-03 13:23:39,5.252532,54.195736,3.441
2022-01-03 13:23:40,5.311283,54.234189,3.191
2022-01-03 13:23:41,5.370151,54.27261,3.536
2022-01-03 13:23:42,5.429136,54.310997,3.27
2022-01-03 13:23:43,5.488239,54.349351,3.568
2022-01-03 13:23:44,5.547459,54.387672,3.557
2022-01-03 13:23:45,5.606797,54.425959,3.562
2022-01-03 13:23:46,5.666254,54.464212,3.567
2022-01-03 13:23:47,5.72583,54.502432,3.499
2022-01-03 13:23:48,5.785524,54.540617,3.328
2022-01-03 13:23:49,5.845337,54.578769,3.625
2022-01-03 13:23:50,5.90527,54.616886,3.488
2022-01-03 13:23:51,5.965323,54.654969,3.62
2022-01-03 13:23:52,6.025495,54.693018,3.358
2022-01-03 13:23:53,6.085788,54.731033,3.401
2022-01-03 13:23:54,6.146202,54.769013,3.581
2022-01-03 13:23:55,6.206736,54.806958,3.584
2022-01-03 13:23:56,6.267392,54.844868,3.65
2022-01-03 13:23:57,6.328169,54.882744,3.281
2022-01-03 13:23:58,6.389068,54.920585,3.472
2022-01-03 13:23:59,6.450089,54.95839,3.663
2022-01-03 13:24:00,6.511232,54.99616,3.743
2022-01-03 13:24:01,6.572498,55.033895,3.363
2022-01-03 13:24:02,6.633887,55.071594,3.509
2022-01-03 13:24:03,6.695399,55.109258,3.565
2022-01-03 13:24:04,6.757034,55.146886,3.634
2022-01-03 13:24:05,6.818794,55.184479,3.269
2022-01-03 13:24:06,6.880677,55.222035,3.685
2022-01-03 13:24:07,6.942685,55.259555,3.503
2022-01-03 13:24:08,7.004817,55.297039,3.428
2022-01-03 13:24:09,7.067074,55.334487,3.612
2022-01-03 13:24:10,7.129457,55.371899,3.641
2022-01-03 13:24:11,7.191965,55.409274,3.263
2022-01-03 13:24:12,7.254598,55.446612,3.515
2022-01-03 13:24:13,7.317358,55.483914,3.577
2022-01-04 13:45:46,-1.305345,55.41231,2.465
2022-01-04 13:45:47,-1.2427,55.449644,2.513
2022-01-04 13:45:48,-1.179928,55.486942,2.808
2022-01-04 13:45:49,-1.11703,55.524203,2.926
2022-01-04 13:45:50,-1.054005,55.561427,3.305
2022-01-04 13:45:51,-0.990853,55.598613,3.405
2022-01-04 13:45:52,-0.927574,55.635763,3.439
2022-01-04 13:45:53,-0.864168,55.672875,3.407
2022-01-04 13:45:54,-0.800633,55.709949,3.48
2022-01-04 13:45:55,-0.736971,55.746986,3.708
2022-01-04 13:45:56,-0.673179,55.783986,3.825
2022-01-04 13:45:57,-0.60926,55.820947,3.965
2022-01-04 13:45:58,-0.545211,55.857871,3.877
2022-01-04 13:45:59,-0.481033,55.894756,4.206
2022-01-04 13:46:00,-0.416725,55.931603,4.014
2022-01-04 13:46:01,-0.352287,55.968412,4.289
2022-01-04 13:46:02,-0.287719,56.005182,3.907
2022-01-04 13:46:03,-0.223021,56.041914,4.489
2022-01-04 13:46:04,-0.158192,56.078607,4.381
2022-01-05 20:00:30,0.026563,56.149849,4.236
2022-01-05 20:00:31,0.091653,56.113234,4.273
2022-01-05 20:00:32,0.156612,56.076581,4.303
2022-01-05 20:00:33,0.221439,56.039888,4.499
2022-01-05 20:00:34,0.286136,56.003157,4.312
2022-01-05 20:00:35,0.350702,55.966388,4.049
2022-01-05 20:00:36,0.415139,55.92958,4.119
2022-01-05 20:00:37,0.479445,55.892733,4.162
2022-01-05 20:00:38,0.543621,55.855849,5.033
2022-01-05 20:00:39,0.607669,55.818926,4.485
2022-01-05 20:00:40,0.671587,55.781965,4.823
2022-01-05 20:00:41,0.735377,55.744967,4.5
2022-01-05 20:00:42,0.799038,55.707931,4.861
2022-01-05 20:00:43,0.862571,55.670857,4.92
2022-01-05 20:00:44,0.925976,55.633746,4.495
2022-01-05 20:00:45,0.989254,55.596597,4.779
2022-01-05 20:00:46,1.052405,55.559411,4.75
2022-01-05 20:00:47,1.115428,55.522188,4.683
2022-01-05 20:00:48,1.178325,55.484928,4.82
2022-01-05 20:00:49,1.241095,55.447631,4.528
2022-01-05 20:00:50,1.303739,55.410298,4.682
2022-01-05 20:00:51,1.366258,55.372927,4.838
2022-01-05 20:00:52,1.428651,55.335521,4.917
2022-01-05 20:00:53,1.490919,55.298077,4.849
2022-01-05 20:00:54,1.553061,55.260598,4.601
2022-01-05 20:00:55,1.61508,55.223082,4.985
2022-01-05 20:00:56,1.676973,55.185531,4.822
2022-01-05 20:00:57,1.738743,55.147943,4.885
2022-01-05 20:00:58,1.800389,55.11032,4.419
2022-01-05 20:00:59,1.861912,55.072661,4.701
2022-01-05 20:01:00,1.923311,55.034966,4.494
2022-01-05 20:01:01,1.984587,54.997236,4.52
2022-01-05 20:01:02,2.045741,54.95947,4.482
2022-01-05 20:01:03,2.106772,54.921669,4.613
2022-01-05 20:01:04,2.167681,54.883833,4.472
2022-01-05 20:01:05,2.228469,54.845962,4.564
2022-01-05 20:01:06,2.289135,54.808057,4.639
2022-01-05 20:01:07,2.34968,54.770116,4.393
2022-01-05 20:01:08,2.410104,54.732141,4.508
2022-01-05 20:01:09,2.470407,54.694131,4.433
2022-01-05 20:01:10,2.53059,54.656086,4.007
2022-01-05 20:01:11,2.590653,54.618008,4.193
2022-01-05 20:01:12,2.650596,54.579895,4.695
2022-01-05 20:01:13,2.71042,54.541748,4.885
2022-01-05 20:01:14,2.770124,54.503567,4.602
2022-01-05 20:01:15,2.82971,54.465352,4.634
2022-01-05 20:01:16,2.889177,54.427103,4.405
2022-01-05 20:01:17,2.948525,54.38882,4.659
2022-01-05 20:01:18,3.007756,54.350504,4.622
2022-01-05 20:01:19,3.066869,54.312155,4.96
2022-01-05 20:01:20,3.125864,54.273772,4.593
2022-01-05 20:01:21,3.184742,54.235356,4.318
2022-01-05 20:01:22,3.243503,54.196907,4.484
2022-01-05 20:01:23,3.302148,54.158424,4.41
2022-01-05 20:01:24,3.360676,54.119909,4.383
2022-01-05 20:01:25,3.419088,54.081361,4.585
2022-01-05 20:01:26,3.477384,54.04278,4.766
2022-01-05 20:01:27,3.535565,54.004167,4.391
2022-01-05 20:01:28,3.59363,53.965521,4.787
2022-01-05 20:01:29,3.651581,53.926842,4.557
2022-01-05 20:01:30,3.709417,53.888131,4.751
2022-01-05 20:01:31,3.767138,53.849389,4.602
2022-01-05 20:01:32,3.824746,53.810613,4.871
2022-01-05 20:01:33,3.882239,53.771806,4.665
2022-01-05 20:01:34,3.939619,53.732968,4.763
2022-01-05 20:01:35,3.996886,53.694097,4.477
2022-01-05 20:01:36,4.054039,53.655194,4.543
2022-01-05 20:01:37,4.11108,53.61626,4.367
2022-01-05 20:01:38,4.168009,53.577295,4.505
2022-01-05 20:01:39,4.224825,53.538298,3.956
2022-01-05 20:01:40,4.28153,53.49927,4.187
2022-01-05 20:01:41,4.338122,53.460211,4.202
2022-01-05 20:01:42,4.394604,53.42112,4.133
2022-01-05 20:01:43,4.450974,53.381999,3.887
